,person,offer_id,time_received,time_viewed,time_transaction,time_completed,amount_with_offer,label_effective_offer
55857,12299.0,7,24.0,24.5,26.75,,0.30000000000000004,1
55858,12314.0,6,14.0,14.5,",14.0,15.25,15.75,16.0,17.5",17.5,10.3,1
55859,12314.0,8,21.0,22.0,",21.0,21.5,22.0,22.5,23.0,23.75,25.25",,13.569999999999999,0
55860,12587.0,3,17.0,,",19.25",,1.6,0
55861,12587.0,5,21.0,22.75,",24.75",24.75,9.43,1
55862,12587.0,6,24.0,25.25,",24.75,25.75",25.75,11.75,1
55863,12593.0,4,7.0,,",14.25,14.75",,5.109999999999999,0
55864,12593.0,8,14.0,14.25,",14.25,14.75,17.25,18.5",,10.16,0
55865,12593.0,6,21.0,23.25,",21.25,23.25,24.75",24.75,10.51,1
55866,12593.0,7,24.0,25.0,24.75,,3.59,1
55867,12625.0,0,7.0,,",8.25",8.25,21.1,1
55868,12625.0,2,14.0,16.75,-1,,0.0,-1
55869,12625.0,3,21.0,,",24.5",24.5,11.27,1
55870,12625.0,6,24.0,24.5,",24.5",24.5,11.27,1
55871,12702.0,6,7.0,7.25,",10.0,16.25",16.25,23.130000000000003,1
55872,12702.0,0,14.0,18.0,",16.25",16.25,13.31,1
55873,12702.0,4,21.0,,",22.75,25.5",,26.64,0
55874,12702.0,4,24.0,29.5,",25.5",25.5,11.13,1
55875,13056.0,1,7.0,7.75,",7.75,8.0,9.0,9.5,10.5",10.5,25.1,1
55876,13056.0,1,14.0,15.0,",18.25",,5.38,0
55877,13056.0,9,17.0,,",18.25",,5.38,0
55878,13056.0,7,24.0,25.75,26.0,,5.48,1
55879,13131.0,8,7.0,10.25,",9.0",9.0,30.56,1
55880,13131.0,8,17.0,18.5,",18.0",18.0,19.46,1
55881,13131.0,1,14.0,14.0,",15.25",15.25,28.32,1
55882,13131.0,7,21.0,22.5,-1,,0.0,-1
55883,13131.0,0,24.0,24.5,,,0.0,0
55884,13650.0,5,7.0,,,,0.0,0
55885,13650.0,4,17.0,,",23.5",,4.97,0
55886,13650.0,3,21.0,21.5,",23.5",,4.97,0
55887,13650.0,1,24.0,24.0,,,0.0,0
55888,13884.0,6,7.0,8.25,",14.25",,8.12,0
55889,13884.0,9,14.0,16.25,",14.25",,8.12,0
55890,13884.0,9,21.0,23.75,",23.0",23.0,14.35,1
55891,13884.0,1,17.0,18.5,,,0.0,0
55892,13884.0,4,24.0,24.25,,,0.0,0
55893,14330.0,6,7.0,7.25,,,0.0,0
55894,14330.0,6,14.0,18.25,",23.5",23.5,33.28,1
55895,14330.0,9,21.0,21.5,",23.5",23.5,33.28,1
55896,14406.0,5,14.0,,",19.5",19.5,21.19,1
55897,14406.0,3,17.0,17.0,",19.5",19.5,21.19,1
55898,14406.0,1,24.0,25.5,,,0.0,0
55899,14412.0,1,14.0,16.25,",18.5",18.5,10.22,1
55900,14412.0,6,17.0,18.5,",18.5",18.5,10.22,1
55901,14412.0,3,21.0,22.75,",23.75",23.75,16.33,1
55902,14412.0,5,24.0,26.0,",26.0",26.0,17.88,1
55903,14521.0,6,7.0,11.25,",12.25",12.25,27.73,1
55904,14521.0,6,17.0,18.75,",20.0",20.0,32.04,1
55905,14521.0,1,14.0,16.0,,,0.0,0
55906,14521.0,0,21.0,21.0,",23.0",23.0,19.14,1
55907,14572.0,6,7.0,7.75,",8.25,8.75,11.25,12.5,13.25",13.25,13.120000000000001,1
55908,14572.0,6,24.0,24.0,",24.5,25.0,25.25",25.25,13.35,1
55909,14572.0,1,14.0,14.75,",14.75,16.25,16.5,18.0,18.25,18.5,18.75",,17.48,0
55910,14572.0,9,17.0,23.0,",18.0,18.25,18.5",18.5,12.08,1
55911,14620.0,1,7.0,7.75,",8.25",8.25,16.96,1
55912,14620.0,3,14.0,,",16.25",16.25,9.99,1
55913,14620.0,3,17.0,20.75,",19.0",19.0,14.08,1
55914,14620.0,7,24.0,24.75,27.0,,14.69,1
55915,14689.0,9,7.0,8.0,",11.0",11.0,15.59,1
55916,14689.0,8,14.0,14.25,",17.0",17.0,13.82,1
55917,14689.0,7,21.0,22.25,-1,,0.0,-1
55918,14689.0,2,24.0,24.25,24.75,,15.61,1
55919,14708.0,0,7.0,7.75,",10.25",10.25,35.1,1
55920,14708.0,0,21.0,21.25,",21.25",21.25,40.55,1
55921,14708.0,1,17.0,17.5,",17.75",17.75,15.79,1
55922,14708.0,6,24.0,24.0,",24.0",24.0,28.18,1
55923,14997.0,1,14.0,15.0,",15.25",15.25,19.62,1
55924,14997.0,1,21.0,21.75,",21.75",21.75,20.92,1
55925,14997.0,4,17.0,,",18.5,21.75",21.75,40.120000000000005,1
55926,14997.0,0,24.0,28.75,",24.5",24.5,21.85,1
55927,15074.0,2,7.0,9.25,10.25,,3.22,1
55928,15074.0,5,14.0,,",18.25",18.25,14.98,1
55929,15074.0,8,17.0,17.75,",18.25",18.25,14.98,1
55930,15074.0,0,21.0,22.25,",22.5",22.5,289.88,1
55931,15074.0,9,24.0,,",24.25",,9.71,0
55932,15083.0,7,7.0,7.75,9.0,,2.7800000000000002,1
55933,15083.0,8,14.0,16.25,,,0.0,0
55934,15083.0,0,17.0,17.5,",20.75",,6.61,0
55935,15083.0,5,21.0,21.0,",27.0",,0.18,0
55936,15305.0,2,7.0,8.0,8.75,,9.13,1
55937,15305.0,2,17.0,17.5,20.25,,11.51,1
55938,15305.0,9,14.0,14.25,",16.25",16.25,20.7,1
55939,15305.0,5,21.0,22.0,",23.0",23.0,16.58,1
55940,15305.0,7,24.0,24.0,-1,,0.0,-1
55941,15353.0,8,7.0,10.0,",10.75,11.75",,3.8,0
55942,15353.0,7,17.0,,17.0,,5.15,1
55943,15353.0,7,24.0,24.25,24.75,,2.24,1
55944,15353.0,1,21.0,21.0,",24.75",,2.24,0
55945,15445.0,7,7.0,7.25,-1,,0.0,-1
55946,15445.0,1,14.0,14.0,",15.0,18.75",,1.02,0
55947,15445.0,8,17.0,17.0,",18.75",,0.8300000000000001,0
55948,15445.0,8,24.0,24.0,",25.0,26.0,27.0",,5.590000000000001,0
55949,15445.0,0,21.0,21.5,",22.25,25.0,26.0,27.0",,6.790000000000001,0
55950,15974.0,0,7.0,7.0,",7.0,8.75,9.25,9.75,12.5,12.75,13.5",,27.540000000000006,0
55951,15974.0,0,24.0,24.5,",24.75,25.25,26.0,28.0",,11.53,0
55952,15974.0,3,14.0,,",16.5,18.75",18.75,10.02,1
55953,15974.0,1,17.0,18.0,",18.75,19.5,20.0,20.5,21.0",,87.22,0
55954,15974.0,1,21.0,22.5,",21.0",21.0,72.23,1
55955,16225.0,3,14.0,16.75,",17.25,21.0",,3.0,0
55956,16225.0,3,21.0,,",21.0,21.75",21.75,7.82,1
55957,16225.0,5,17.0,19.0,",17.25,21.0,21.75",21.75,8.71,1
55958,16225.0,8,24.0,26.25,",26.25",26.25,6.68,1
55959,16234.0,9,7.0,7.5,,,0.0,0
55960,16234.0,9,14.0,16.0,",18.25",18.25,20.0,1
55961,16234.0,7,17.0,,18.25,,20.0,1
55962,16234.0,8,21.0,21.5,,,0.0,0
55963,16234.0,0,24.0,,",29.0",29.0,17.3,1
55964,16529.0,2,7.0,,-1,,0.0,-1
55965,16529.0,2,17.0,20.0,-1,,0.0,-1
55966,16529.0,7,14.0,14.0,-1,,0.0,-1
55967,16529.0,0,21.0,,,,0.0,0
55968,16583.0,7,7.0,7.5,-1,,0.0,-1
55969,16583.0,7,17.0,17.0,17.25,,4.05,1
55970,16583.0,7,21.0,21.0,-1,,0.0,-1
55971,16583.0,9,14.0,,",17.25",,4.05,0
55972,16801.0,9,7.0,,",11.25",11.25,19.29,1
55973,16801.0,6,14.0,14.0,",15.0,16.5",16.5,16.189999999999998,1
55974,16801.0,3,17.0,,",17.25",17.25,5.78,1
55975,16801.0,3,21.0,,",22.75",22.75,7.64,1
55976,16801.0,2,24.0,,26.0,,14.85,1
55977,16966.0,5,7.0,7.25,",8.5,8.75,11.25,11.5,12.25,13.75",13.75,10.34,1
55978,16966.0,2,24.0,,-1,,0.0,-1
55979,16995.0,1,14.0,16.75,,,0.0,0
55980,16995.0,7,17.0,19.25,-1,,0.0,-1
55981,16995.0,5,24.0,24.5,",26.75,28.75",,6.76,0
55982,52.0,4,14.0,,",17.0,22.0,23.0",,33.66,0
55983,52.0,4,17.0,,",17.0,22.0",22.0,23.65,1
55984,52.0,5,21.0,24.75,",22.0,23.0",23.0,16.89,1
55985,75.0,8,7.0,7.5,,,0.0,0
55986,75.0,7,14.0,14.75,14.75,,23.59,1
55987,75.0,9,21.0,21.5,",21.5",21.5,22.28,1
55988,422.0,7,7.0,8.25,8.25,,5.15,1
55989,422.0,7,14.0,14.0,15.25,,1.56,1
55990,422.0,7,24.0,24.0,24.25,,0.66,1
55991,422.0,0,17.0,18.5,",17.0,21.75",,3.66,0
55992,1016.0,6,7.0,7.75,,,0.0,0
55993,1016.0,3,14.0,14.5,,,0.0,0
55994,1016.0,3,24.0,26.5,,,0.0,0
55995,1016.0,8,17.0,17.0,,,0.0,0
55996,1120.0,3,7.0,9.5,",8.5",8.5,9.28,1
55997,1120.0,0,14.0,14.0,",14.25",14.25,20.44,1
55998,1120.0,6,17.0,17.25,",18.25",18.25,16.55,1
55999,1331.0,4,7.0,,",7.0,12.0",12.0,24.59,1
56000,1331.0,2,17.0,,18.5,,18.57,1
56001,1331.0,6,21.0,21.5,",24.25",24.25,13.26,1
56002,1331.0,3,24.0,28.5,",24.25",24.25,13.26,1
56003,1450.0,0,7.0,7.0,",7.25,7.75,8.5,10.0,11.5,11.75,13.5",,34.67,0
56004,1450.0,3,17.0,19.0,",20.5,23.5,24.0",,10.82,0
56005,1450.0,8,21.0,22.75,",23.5,24.0",,9.21,0
56006,1450.0,5,24.0,24.25,",24.0,26.25",,5.39,0
56007,1536.0,8,7.0,7.0,",7.5",7.5,14.2,1
56008,1536.0,7,14.0,14.5,14.75,,18.0,1
56009,1536.0,7,21.0,22.0,22.25,,16.65,1
56010,1536.0,4,17.0,,",19.25,22.25",22.25,30.189999999999998,1
56011,1536.0,5,24.0,27.0,",27.75",27.75,16.51,1
56012,1696.0,4,7.0,9.0,",9.75,12.75,13.0,13.25,13.5,14.25",14.25,21.34,1
56013,1696.0,3,21.0,21.5,",22.0,22.75,23.75,26.25,26.5,27.25,27.75",,14.48,0
56014,1696.0,8,24.0,24.0,",26.25,26.5,27.25,27.75",,5.640000000000001,0
56015,2084.0,9,7.0,,,,0.0,0
56016,2084.0,1,14.0,15.25,",14.5",14.5,31.13,1
56017,2084.0,1,17.0,17.25,",18.0",18.0,19.78,1
56018,2132.0,2,14.0,14.25,16.25,,2.03,1
56019,2132.0,5,24.0,24.5,",24.75,25.0,25.25",25.25,10.77,1
56020,2192.0,1,7.0,8.5,",9.25",,3.13,0
56021,2192.0,5,14.0,14.75,",21.0",,2.73,0
56022,2192.0,5,24.0,24.75,",27.0,27.5",,2.2,0
56023,2192.0,9,21.0,,",21.0,27.0,27.5",,4.93,0
56024,2395.0,0,7.0,7.5,",10.5,12.0",12.0,18.58,1
56025,2395.0,8,14.0,14.25,",14.75",14.75,10.98,1
56026,2395.0,9,17.0,18.5,",20.25",20.25,12.73,1
56027,2395.0,6,21.0,21.5,",21.75",21.75,10.04,1
56028,2395.0,7,24.0,24.0,25.0,,5.99,1
56029,2817.0,0,7.0,7.75,",9.5,11.75",,9.25,0
56030,2817.0,9,21.0,,",25.25",,2.18,0
56031,2817.0,4,24.0,,",25.25,28.75,29.25",,6.2700000000000005,0
56032,3025.0,3,7.0,,",7.0",7.0,20.22,1
56033,3025.0,1,14.0,14.75,",15.25",15.25,27.84,1
56034,3025.0,6,17.0,20.75,",19.75",19.75,26.01,1
56035,3054.0,8,14.0,15.0,",18.75",18.75,17.96,1
56036,3054.0,4,21.0,,,,0.0,0
56037,3054.0,4,24.0,,,,0.0,0
56038,3093.0,9,7.0,,",13.75",,0.81,0
56039,3093.0,9,14.0,,",18.75,19.0,20.75",,6.33,0
56040,3093.0,2,17.0,17.0,18.75,,3.51,1
56041,3093.0,1,21.0,24.0,",22.75,25.0",,1.09,0
56042,3309.0,7,7.0,9.0,-1,,0.0,-1
56043,3309.0,7,17.0,17.25,-1,,0.0,-1
56044,3309.0,4,14.0,,",22.5,23.5",,15.809999999999999,0
56045,3309.0,8,21.0,22.25,",22.5",22.5,5.53,1
56046,3338.0,4,7.0,,",14.25,15.25,15.75",,8.47,0
56047,3338.0,8,14.0,14.0,",14.25,15.25,15.75,18.0",,11.02,0
56048,3338.0,7,17.0,28.25,18.0,,2.55,1
56049,3341.0,8,7.0,7.5,",10.0,10.75",,3.16,0
56050,3341.0,4,21.0,,,,0.0,0
56051,3341.0,1,24.0,24.75,,,0.0,0
56052,3421.0,5,7.0,11.0,",9.5,11.75",,2.83,0
56053,3421.0,5,24.0,25.25,",24.0,25.25,26.25",26.25,8.629999999999999,1
56054,3421.0,4,17.0,,",18.25,24.0,25.25,26.25",,13.02,0
56055,3804.0,8,7.0,8.75,",10.25",10.25,27.68,1
56056,3804.0,5,21.0,23.75,",24.5",24.5,37.03,1
56057,3804.0,9,24.0,,",24.5",24.5,37.03,1
56058,4016.0,3,7.0,8.5,",9.25,9.75,11.25",11.25,13.71,1
56059,4016.0,3,14.0,,",14.25,17.0,18.0,19.75,20.5,21.0",,20.930000000000003,0
56060,4016.0,0,17.0,19.25,",17.0,18.0,19.75,20.5,21.0,21.5,22.0,22.25,23.0,24.0",,25.56,0
56061,4016.0,1,21.0,21.0,",21.0,21.5,22.0,22.25,23.0,24.0",,9.93,0
56062,4016.0,2,24.0,,24.0,,1.51,1
56063,4492.0,3,7.0,,",12.75",12.75,29.0,1
56064,4492.0,0,14.0,14.0,,,0.0,0
56065,4492.0,0,21.0,,",22.0",22.0,22.14,1
56066,4492.0,5,17.0,17.75,",22.0",22.0,22.14,1
56067,4492.0,6,24.0,26.5,,,0.0,0
56068,4625.0,1,7.0,7.5,",7.5,8.0,9.25,11.0",11.0,20.1,1
56069,4625.0,7,24.0,24.75,25.0,,5.03,1
56070,4669.0,9,7.0,,",13.25",,1.56,0
56071,4669.0,5,14.0,15.0,",14.5,16.0,17.0",17.0,7.99,1
56072,4669.0,5,24.0,24.0,",24.0,24.5,24.75,25.0",25.0,7.26,1
56073,4669.0,4,17.0,,",17.0,18.0,18.5,19.5,22.0,22.5,24.0,24.5,24.75",24.75,20.97,1
56074,4669.0,6,21.0,21.5,",22.0,22.5,24.0,24.5,24.75,25.0",25.0,11.57,1
56075,5148.0,3,21.0,22.75,",24.5,25.25",25.25,9.540000000000001,1
56076,5148.0,1,24.0,24.0,",24.5,25.25,26.25,29.0",,13.790000000000001,0
56077,5242.0,4,7.0,,",16.25",,2.62,0
56078,5242.0,9,14.0,15.5,",16.25,17.5,18.75",18.75,10.92,1
56079,5242.0,3,17.0,18.75,",17.5,18.75",18.75,8.3,1
56080,5242.0,5,21.0,23.5,",21.0,22.0,25.0",25.0,9.04,1
56081,5464.0,2,14.0,14.25,14.0,,4.2,1
56082,5464.0,2,24.0,,-1,,0.0,-1
56083,5464.0,7,17.0,18.75,17.75,,4.28,1
56084,5541.0,7,7.0,8.25,-1,,0.0,-1
56085,5541.0,8,14.0,14.25,",15.75",15.75,5.43,1
56086,5541.0,2,21.0,,-1,,0.0,-1
56087,5541.0,0,24.0,24.25,",27.25",,3.1,0
56088,5987.0,6,7.0,7.5,",7.5",7.5,23.67,1
56089,5987.0,7,17.0,22.0,17.75,,18.05,1
56090,6033.0,3,7.0,13.75,",13.75",13.75,24.96,1
56091,6033.0,1,14.0,16.75,,,0.0,0
56092,6033.0,7,17.0,21.75,-1,,0.0,-1
56093,6033.0,7,24.0,24.0,-1,,0.0,-1
56094,6174.0,7,7.0,7.0,-1,,0.0,-1
56095,6174.0,9,14.0,14.75,",17.0",17.0,18.33,1
56096,6174.0,0,24.0,24.25,,,0.0,0
56097,6335.0,0,7.0,7.5,",8.0,8.75,10.0,10.75,11.25",,20.55,0
56098,6335.0,1,14.0,14.0,",14.25,14.5,15.0,16.5",,14.84,0
56099,6335.0,7,21.0,21.75,22.0,,14.4,1
56100,6642.0,3,7.0,,",9.5",,0.38,0
56101,6642.0,5,14.0,,",18.5,20.75",,5.27,0
56102,6642.0,0,17.0,17.0,",18.5,20.75,21.25,22.25",,17.990000000000002,0
56103,6642.0,0,24.0,24.5,",25.0,29.75",,2.94,0
56104,6642.0,2,21.0,,21.25,,3.32,1
56105,7037.0,4,21.0,,",24.0,24.75,28.0,28.25",28.25,28.930000000000003,1
56106,7037.0,5,24.0,24.0,",24.0",24.0,9.34,1
56107,7137.0,3,7.0,,,,0.0,0
56108,7137.0,7,14.0,14.0,14.75,,26.04,1
56109,7137.0,9,21.0,,,,0.0,0
56110,7653.0,2,14.0,,14.25,,2.15,1
56111,7653.0,2,24.0,,24.25,,2.27,1
56112,7653.0,3,17.0,,",18.25",18.25,5.12,1
56113,7653.0,3,21.0,,",24.25",,2.27,0
56114,7783.0,0,7.0,7.5,",8.25,10.0,10.75,11.0,12.0",,14.92,0
56115,7783.0,0,17.0,,",17.5,22.5,24.0",,6.21,0
56116,7783.0,0,24.0,24.75,",24.0,24.25,25.25,26.25,26.75,27.5",,13.49,0
56117,7783.0,5,14.0,14.5,",14.75,16.5,17.5",,5.59,0
56118,7783.0,9,21.0,22.0,",22.5,24.0,24.25,25.25,26.25",26.25,10.09,1
56119,7846.0,6,7.0,7.0,",7.5,8.0",8.0,19.43,1
56120,7846.0,0,17.0,17.25,,,0.0,0
56121,7846.0,3,21.0,22.0,",24.25",24.25,6.63,1
56122,7846.0,4,24.0,,",24.25,26.0,28.25",28.25,25.29,1
56123,7925.0,3,7.0,8.0,",9.25",,2.65,0
56124,7925.0,3,21.0,,",21.0,21.5",21.5,6.62,1
56125,7925.0,4,14.0,20.25,",16.0,20.0",20.0,24.009999999999998,1
56126,7925.0,0,24.0,24.0,",26.75,27.5",,8.780000000000001,0
56127,7939.0,2,7.0,7.75,7.25,,17.8,1
56128,7939.0,6,14.0,15.5,",16.75",16.75,29.52,1
56129,7939.0,4,17.0,18.25,",17.75,18.25",18.25,39.68,1
56130,7939.0,1,21.0,21.0,",23.75",23.75,19.63,1
56131,7939.0,8,24.0,26.0,",26.75",26.75,36.66,1
56132,8215.0,8,7.0,11.5,",12.0",12.0,32.26,1
56133,8215.0,8,14.0,14.0,,,0.0,0
56134,8215.0,3,21.0,21.0,",21.5",21.5,20.62,1
56135,8215.0,6,24.0,24.0,",29.5",29.5,26.78,1
56136,8400.0,8,7.0,9.25,",10.75",10.75,5.55,1
56137,8400.0,7,14.0,15.0,16.25,,4.78,1
56138,8400.0,9,24.0,,",24.5,26.25",,8.95,0
56139,8557.0,7,7.0,10.25,9.75,,3.35,1
56140,8557.0,2,14.0,,14.25,,0.15,1
56141,8557.0,0,17.0,17.5,",19.0,23.5",,3.01,0
56142,8557.0,3,21.0,22.0,",23.5",,1.4,0
56143,8557.0,8,24.0,24.5,,,0.0,0
56144,8612.0,8,7.0,8.25,",11.25",,4.92,0
56145,8612.0,0,14.0,14.75,",17.75",,1.52,0
56146,8612.0,1,24.0,24.75,,,0.0,0
56147,8725.0,0,7.0,12.5,",7.5",7.5,15.55,1
56148,8725.0,0,14.0,,",19.0",19.0,20.36,1
56149,8725.0,7,21.0,21.5,-1,,0.0,-1
56150,8725.0,9,24.0,,",25.75",,7.34,0
56151,8840.0,0,14.0,15.0,",17.0,17.75,18.5",,81.22,0
56152,8840.0,0,17.0,18.0,",17.0",17.0,31.52,1
56153,8840.0,0,24.0,24.75,",25.5",25.5,12.75,1
56154,8993.0,5,7.0,7.0,",9.0",9.0,26.79,1
56155,8993.0,2,14.0,14.0,14.25,,20.87,1
56156,8993.0,9,17.0,18.0,",22.5",22.5,10.49,1
56157,8993.0,6,21.0,21.25,",22.5",22.5,10.49,1
56158,9170.0,0,7.0,8.5,",8.5,8.75,9.75,10.25,11.0,13.75",,29.29,0
56159,9170.0,8,14.0,14.0,",15.25,16.25,18.75",,6.39,0
56160,9170.0,8,17.0,17.0,",18.75,19.25,19.5,21.5",,12.399999999999999,0
56161,9170.0,5,21.0,21.5,",21.5,22.25,23.75,24.5",24.5,16.28,1
56162,9170.0,9,24.0,25.25,",24.5,28.5",28.5,15.14,1
56163,9304.0,2,7.0,11.25,-1,,0.0,-1
56164,9304.0,2,24.0,26.75,24.0,,17.21,1
56165,9304.0,5,14.0,14.5,,,0.0,0
56166,9304.0,3,17.0,18.75,",24.0",24.0,17.21,1
56167,9304.0,1,21.0,21.0,",24.0",24.0,17.21,1
56168,9894.0,3,7.0,8.0,",9.25",9.25,19.08,1
56169,9894.0,1,14.0,14.5,",14.5",14.5,11.94,1
56170,9894.0,4,24.0,24.75,",24.75,28.25",,18.77,0
56171,9963.0,5,7.0,7.75,",8.0,9.75,11.25,12.75",12.75,9.44,1
56172,9963.0,4,14.0,,",14.75,16.0,20.25,23.0",,9.899999999999999,0
56173,9963.0,7,17.0,19.0,-1,,0.0,-1
56174,9963.0,1,21.0,23.0,",23.0,24.25",,2.5,0
56175,9963.0,9,24.0,,",24.25",,1.47,0
56176,9981.0,7,7.0,7.0,7.0,,8.69,1
56177,9981.0,4,14.0,,",15.5,21.5,22.25",22.25,21.04,1
56178,9981.0,3,17.0,,",21.5",21.5,8.59,1
56179,9981.0,6,21.0,22.0,",21.5,22.25",22.25,14.0,1
56180,10066.0,9,7.0,,",9.25",9.25,18.88,1
56181,10066.0,0,14.0,,,,0.0,0
56182,10066.0,3,17.0,,",22.0",22.0,24.47,1
56183,10066.0,6,21.0,22.0,",22.0",22.0,24.47,1
56184,10066.0,7,24.0,25.25,24.0,,17.29,1
56185,10572.0,8,7.0,8.25,",7.25",7.25,27.6,1
56186,10572.0,5,14.0,14.0,",14.25",14.25,22.92,1
56187,10572.0,1,17.0,17.0,",19.25",19.25,18.26,1
56188,10572.0,1,24.0,24.5,",24.5",24.5,18.26,1
56189,10572.0,9,21.0,21.25,",24.5",24.5,18.26,1
56190,10972.0,4,7.0,,",9.0,10.0",10.0,37.19,1
56191,10972.0,4,17.0,17.5,,,0.0,0
56192,10972.0,2,14.0,15.5,-1,,0.0,-1
56193,10972.0,6,21.0,22.25,,,0.0,0
56194,11060.0,0,7.0,11.5,",9.0,12.25,12.75",12.75,35.1,1
56195,11060.0,0,21.0,21.0,",21.0,21.25,22.0,23.0",23.0,38.56,1
56196,11060.0,0,24.0,24.5,",24.25",24.25,20.58,1
56197,11337.0,6,7.0,7.0,",13.5",13.5,35.38,1
56198,11337.0,6,14.0,14.0,",16.75",16.75,27.25,1
56199,11337.0,6,24.0,24.0,",26.25",26.25,29.14,1
56200,11337.0,2,21.0,22.5,-1,,0.0,-1
56201,11648.0,8,14.0,14.0,,,0.0,0
56202,11648.0,8,17.0,17.25,,,0.0,0
56203,11648.0,7,21.0,26.5,-1,,0.0,-1
56204,11966.0,0,7.0,7.0,",7.75,8.25,10.0,10.75,11.5,12.0,12.75,14.0",,16.48,0
56205,11966.0,0,17.0,20.25,",19.25",19.25,13.44,1
56206,11966.0,7,14.0,16.5,14.0,,2.79,1
56207,12007.0,7,7.0,7.0,7.75,,12.21,1
56208,12007.0,9,14.0,15.5,",14.0",14.0,25.22,1
56209,12007.0,9,17.0,17.75,",18.75",18.75,12.1,1
56210,12007.0,8,21.0,21.25,",21.5",21.5,12.74,1
56211,12007.0,5,24.0,24.25,",27.25",27.25,7.73,1
56212,12399.0,5,7.0,7.0,",7.25,13.75",,6.86,0
56213,12399.0,6,14.0,,",24.0",,0.65,0
56214,12399.0,6,24.0,24.75,",24.0,26.5",,1.09,0
56215,12399.0,7,17.0,17.25,-1,,0.0,-1
56216,12399.0,3,21.0,,",24.0,26.5",,1.09,0
56217,12672.0,8,7.0,9.25,",9.75,10.5,11.0,11.5",11.5,11.31,1
56218,12672.0,8,21.0,22.5,",24.0,24.25,25.0",25.0,114.49,1
56219,12672.0,2,14.0,14.0,15.5,,1.51,1
56220,12672.0,5,17.0,17.5,",17.0,17.5,18.75",18.75,12.620000000000001,1
56221,12672.0,0,24.0,25.0,",24.0,24.25,25.0",25.0,114.49,1
56222,12778.0,6,7.0,9.25,",7.5,13.5",,4.42,0
56223,12778.0,8,17.0,18.5,",17.25,19.0",19.0,11.4,1
56224,12778.0,5,21.0,21.5,",23.0,27.0",27.0,7.1499999999999995,1
56225,12957.0,8,7.0,7.25,,,0.0,0
56226,12957.0,8,21.0,21.0,",21.0",21.0,15.83,1
56227,12957.0,1,14.0,15.25,",16.75",16.75,21.7,1
56228,12957.0,0,17.0,17.5,",17.0",17.0,21.37,1
56229,12957.0,5,24.0,27.75,",29.75",29.75,25.82,1
56230,13175.0,2,7.0,7.25,-1,,0.0,-1
56231,13175.0,1,14.0,14.0,",15.25",15.25,20.32,1
56232,13175.0,9,17.0,17.0,,,0.0,0
56233,13175.0,3,21.0,21.0,",25.25",25.25,29.88,1
56234,13175.0,0,24.0,24.0,",25.25",25.25,29.88,1
56235,13405.0,2,14.0,22.0,18.0,,15.14,1
56236,13682.0,0,7.0,7.0,",9.75",9.75,13.98,1
56237,13682.0,0,21.0,23.5,",22.25",22.25,19.61,1
56238,13682.0,5,14.0,14.25,",19.75",19.75,23.94,1
56239,13682.0,3,17.0,17.25,",19.75",19.75,23.94,1
56240,14083.0,6,7.0,7.25,",7.0",7.0,14.59,1
56241,14083.0,3,17.0,17.25,",19.5",19.5,12.21,1
56242,14083.0,5,21.0,21.0,",21.75",21.75,9.02,1
56243,14189.0,6,14.0,14.25,",16.5",16.5,23.18,1
56244,14189.0,6,21.0,21.0,",26.5",26.5,20.79,1
56245,14189.0,5,24.0,24.75,",26.5",26.5,20.79,1
56246,14279.0,5,7.0,7.0,",8.25",8.25,23.81,1
56247,14279.0,1,14.0,14.0,",14.0",14.0,21.92,1
56248,14279.0,9,24.0,25.75,",27.5",27.5,18.94,1
56249,14321.0,2,21.0,21.75,23.25,,0.15,1
56250,14424.0,5,7.0,7.25,",8.75",8.75,9.51,1
56251,14424.0,5,21.0,21.0,",22.5",22.5,20.07,1
56252,14424.0,3,14.0,15.25,",16.5",16.5,17.87,1
56253,14424.0,6,17.0,17.0,",17.75",17.75,28.11,1
56254,14687.0,9,7.0,10.0,",11.0",11.0,25.62,1
56255,14687.0,9,24.0,24.5,",24.0",24.0,10.19,1
56256,14687.0,6,14.0,15.75,",15.75",15.75,17.22,1
56257,14687.0,5,17.0,17.0,",18.5",18.5,19.03,1
56258,14687.0,4,21.0,,",24.0,29.0",29.0,39.63,1
56259,14853.0,2,7.0,13.75,7.5,,16.87,1
56260,14853.0,2,14.0,,-1,,0.0,-1
56261,14853.0,2,24.0,,25.0,,17.33,1
56262,14853.0,8,21.0,22.75,",21.5",21.5,18.48,1
56263,15016.0,0,14.0,14.5,",14.25",14.25,31.4,1
56264,15016.0,9,17.0,17.5,",19.5",19.5,14.05,1
56265,15016.0,1,21.0,21.5,,,0.0,0
56266,15061.0,2,14.0,14.5,15.0,,5.32,1
56267,15061.0,8,21.0,21.0,",21.5,22.75,24.0",,6.8100000000000005,0
56268,15061.0,9,24.0,,",24.0",,3.31,0
56269,15146.0,4,17.0,,",21.25,21.5,22.0,23.75,24.0,25.5",,11.24,0
56270,15146.0,0,21.0,21.5,",21.25,21.5,22.0,23.75,24.0,25.5,27.25,27.75,28.0",,26.17,0
56271,15146.0,1,24.0,24.5,",24.0,25.5,27.25,27.75,28.0",,17.65,0
56272,15323.0,4,17.0,,",20.25,23.75",,7.4399999999999995,0
56273,15323.0,8,21.0,23.25,",23.75",,4.33,0
56274,15323.0,8,24.0,27.0,",27.5",27.5,5.45,1
56275,15777.0,6,7.0,7.0,",7.25,8.75",8.75,17.81,1
